Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,Type,Unidirectional Channels,Voltage - Reverse Standoff (Typ),Voltage - Breakdown (Min),Voltage - Clamping (Max) @ Ipp,Current - Peak Pulse (10/1000µs),Power - Peak Pulse,Power Line Protection,Applications,Capacitance @ Frequency,Operating Temperature,Mounting Type,Package / Case,Supplier Device Package,Bidirectional Channels,Grade,Qualification,URL
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ24ALFTR-ND,SMCJ24ALFCT-ND,SMCJ24ALFDKR-ND",SMCJ24A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 24VWM 38.9VC DO214AB,"34,687",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,1,24V,26.7V,38.9V,38.6A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ24A/762394
https://www.onsemi.com/pdf/datasheet/esd9r3.3s-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/488%7E514AB-01%7E%7E2.jpg,"SZESD9R3.3ST5GOSTR-ND,SZESD9R3.3ST5GOSCT-ND,SZESD9R3.3ST5GOSDKR-ND",SZESD9R3.3ST5G,onsemi,onsemi,TVS DIODE 3.3VWM 7.8VC SOD923,"31,876",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,1,3.3V (Max),4.8V,7.8V,1A (8/20µs),-,No,-,0.5pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,SOD-923,SOD-923,-,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/onsemi/SZESD9R3-3ST5G/4849324
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ5.0ALFTR-ND,SMCJ5.0ALFCT-ND,SMCJ5.0ALFDKR-ND",SMCJ5.0A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 5VWM 9.2VC DO214AB,"31,774",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,1,5V,6.4V,9.2V,163A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ5-0A/762356
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ60ALFTR-ND,SMCJ60ALFCT-ND,SMCJ60ALFDKR-ND",SMCJ60A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 60VWM 96.8VC DO214AB,"29,509",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,1,60V,66.7V,96.8V,15.5A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ60A/762418
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ12ALFTR-ND,SMCJ12ALFCT-ND,SMCJ12ALFDKR-ND",SMCJ12A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 12VWM 19.9VC DO214AB,"28,298",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,1,12V,13.3V,19.9V,75.4A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ12A/762376
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ28ALFTR-ND,SMCJ28ALFCT-ND,SMCJ28ALFDKR-ND",SMCJ28A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 28VWM 45.4VC DO214AB,"23,992",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,1,28V,31.1V,45.4V,33.1A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ28A/762398
https://www.infineon.com/dgdl/ESD5V5U5ULC_ESD_Transient_Protection_Diode_Infineon.pdf?folderId=db3a30431f848401011fcbf2ab4c04c4&fileId=db3a304331a821aa0131b36e85a20560,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6209/448%7EPPG-SC74%7E%7E6.jpg,"ESD5V5U5ULCE6327HTSA1TR-ND,ESD5V5U5ULCE6327HTSA1CT-ND,ESD5V5U5ULCE6327HTSA1DKR-ND",ESD5V5U5ULCE6327HTSA1,Infineon Technologies,Infineon Technologies,TVS DIODE 5.5VWM 12VC PGSC746,"22,935",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,Zener,5,5.5V (Max),-,12V (Typ),3A (8/20µs),-,No,Ethernet,0.45pF @ 1MHz,-40°C ~ 125°C (TJ),Surface Mount,"SC-74, SOT-457",PG-SC74-6,-,-,-,https://www.digikey.com/en/products/detail/infineon-technologies/ESD5V5U5ULCE6327HTSA1/2783482
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ36ALFTR-ND,SMCJ36ALFCT-ND,SMCJ36ALFDKR-ND",SMCJ36A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 36VWM 58.1VC DO214AB,"16,698",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,1,36V,40V,58.1V,25.9A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ36A/762404
https://www.littelfuse.com/assetdocs/littelfuse-tvs-diode-array-sesd-enhanced-esd-discrete-tvs-datasheet?assetguid=09000f99-6237-42d5-99eb-c8beabec16ab,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/11/SESD0402X1UN-0020-090.jpg,"SESD0402X1BN-0015-096TR-ND,SESD0402X1BN-0015-096CT-ND,SESD0402X1BN-0015-096DKR-ND",SESD0402X1BN-0015-096,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 7VWM 14VC 0402,"15,841",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SESD, SPA®",Active,Zener,-,7V (Max),9.6V (Typ),14V (Typ),2.5A (8/20µs),-,No,HDMI,0.15pF @ 3GHz,-55°C ~ 125°C (TA),Surface Mount,2-XDFN,402,1,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/littelfuse-inc/SESD0402X1BN-0015-096/5233518
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ48ALFTR-ND,SMCJ48ALFCT-ND,SMCJ48ALFDKR-ND",SMCJ48A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 48VWM 77.4VC DO214AB,"13,306",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,1,48V,53.3V,77.4V,19.4A,1500W (1.5kW),Yes,General Purpose,-,-55°C ~ 150°C,Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ48A/762410
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ18ALFTR-ND,SMCJ18ALFCT-ND,SMCJ18ALFDKR-ND",SMCJ18A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 18VWM 29.2VC DO214AB,"6,502",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,1,18V,20V,29.2V,51.4A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ18A/762388
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ64ALFTR-ND,SMCJ64ALFCT-ND,SMCJ64ALFDKR-ND",SMCJ64A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 64VWM 103VC DO214AB,"5,500",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,1,64V,71.1V,103V,14.6A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ64A/762420
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ30ALFTR-ND,SMCJ30ALFCT-ND,SMCJ30ALFDKR-ND",SMCJ30A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 30VWM 48.4VC DO214AB,"1,979",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,1,30V,33.3V,48.4V,31A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ30A/762400
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_array_sm_datasheet.pdf?assetguid=726cdc6c-c38a-49ef-afa4-c4ddf23b0a40,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8927/MFG_18%7ESOT23-3%7E%7E3.jpg,"F6349TR-ND,F6349CT-ND,F6349DKR-ND",SM24-02HTG,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 24VWM 42VC SOT23-3,"1,724",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SM, SPA®",Active,Zener,2,24V (Max),-,42V,5A (8/20µs),400W,No,-,65pF @ 1MHz,-40°C ~ 150°C,Surface Mount,"TO-236-3, SC-59, SOT-23-3",SOT-23-3,-,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/littelfuse-inc/SM24-02HTG/4870644
https://www.littelfuse.com/assetdocs/littelfuse-tvs-diode-array-sp4023-datasheet?assetguid=a2b93a2b-0c8b-4c93-bd59-0f0d9b505fb2,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1179/MFG_SP4023-01FTG-C.jpg,"F6757TR-ND,F6757CT-ND,F6757DKR-ND",SP4023-01FTG-C,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 15VWM 40VC SOD323,"1,539",0.94,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SP4023, SPA®",Active,Steering (Rail to Rail),1,15V (Max),16V,40V,12A (8/20µs),450W,No,-,1.3pF @ 1MHz,-40°C ~ 125°C (TJ),Surface Mount,"SC-76, SOD-323",SOD-323,-,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/littelfuse-inc/SP4023-01FTG-C/5119111
https://www.onsemi.com/pub/Collateral/ESD8104-D.PDF,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/488%7E517BB-01%7E%7E10.jpg,"ESD8104MUTAGOSTR-ND,ESD8104MUTAGOSCT-ND,ESD8104MUTAGOSDKR-ND",ESD8104MUTAG,onsemi,onsemi,TVS DIODE 3.3VWM 11.4VC 10UDFN,"170,900",0.95,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,4,3.3V (Max),4V,11.4V (Typ),16A (100ns),-,No,"HDMI, USB",0.3pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,10-UFDFN,10-UDFN (2.5x1),-,-,-,https://www.digikey.com/en/products/detail/onsemi/ESD8104MUTAG/4810862
https://www.littelfuse.com/assetdocs/pulseguard-esd-suppressors-pgb2-datasheet?assetguid=1cf7e392-caf0-4fab-b036-960455903eff,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2400/0402%201005%20Metric.jpg,"F3268TR-ND,F3268CT-ND,F3268DKR-ND",PGB2010402KRHF,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 12VWM 40VC 0402,"104,007",0.95,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",PulseGuard® PGB2,Active,Zener,-,12V (Max),-,40V (Typ),-,-,No,General Purpose,-,-65°C ~ 125°C (TJ),Surface Mount,0402 (1005 Metric),402,1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/PGB2010402KRHF/2038152
https://www.onsemi.com/pdf/datasheet/nup4114-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6285/488%7E463A-01%7EXV6%2CXV%7E6.jpg,"NUP4114UPXV6T1GOSTR-ND,NUP4114UPXV6T1GOSCT-ND,NUP4114UPXV6T1GOSDKR-ND,2832-NUP4114UPXV6T1G-ND",NUP4114UPXV6T1G,onsemi,"onsemi,Flip Electronics",TVS DIODE 5.5VWM 10VC SOT563,0,0.95,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk",-,Active,Steering (Rail to Rail),4,5.5V (Max),5.5V,10V,8A (8/20µs),-,Yes,General Purpose,0.6pF @ 1MHz,-40°C ~ 125°C (TJ),Surface Mount,"SOT-563, SOT-666",SOT-563,-,-,-,https://www.digikey.com/en/products/detail/onsemi/NUP4114UPXV6T1G/1961293
https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd4e1b06,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6222/296%7E4205622-3%7EDRL%7E6.jpg,"296-40697-2-ND,296-40697-1-ND,296-40697-6-ND",TPD4E1B06DRLR,Texas Instruments,Texas Instruments,TVS DIODE 5.5VWM 14.5VC SOT5X3,"7,519",0.96,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,4,5.5V (Max),7V,14.5V (Typ),3A (8/20µs),45W,No,General Purpose,-,-40°C ~ 125°C (TA),Surface Mount,"SOT-563, SOT-666",SOT-5X3,-,-,-,https://www.digikey.com/en/products/detail/texas-instruments/TPD4E1B06DRLR/4878711
https://www.littelfuse.com/assetdocs/littelfuse-tvs-diode-array-sp0504s-datasheet?assetguid=ebbf6ff8-ff5c-47f4-a570-49f0193ecbbc,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2605/SOT-23-6%20PKG.jpg,"F5775TR-ND,F5775CT-ND,F5775DKR-ND",SP0504SHTG,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 5.5VWM 8.5VC SOT23-6,"126,508",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SP0504, SPA®",Active,Zener,4,5.5V (Max),-,8.5V,-,-,No,General Purpose,-,-40°C ~ 125°C (TJ),Surface Mount,SOT-23-6,SOT-23-6,-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SP0504SHTG/3621560
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ33CALFTR-ND,SMCJ33CALFCT-ND,SMCJ33CALFDKR-ND",SMCJ33CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 33VWM 53.3VC DO214AB,"58,578",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,-,33V,36.7V,53.3V,28.2A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ33CA/762403
https://www.littelfuse.com/assetdocs/littelfuse-tvs-diode-array-sp1001-datasheet?assetguid=c793b6b1-660c-4ef5-90f0-f9e86b28aed9,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/SOT-553-5.jpg,"F2896TR-ND,F2896CT-ND,F2896DKR-ND",SP1001-04XTG,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 5.5VWM 13VC SOT553,"53,724",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SP1001, SPA®",Active,Zener,4,5.5V (Max),7V,13V,2A (8/20µs),-,No,General Purpose,-,-40°C ~ 125°C (TJ),Surface Mount,SOT-553,SOT-553,-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SP1001-04XTG/1920179
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ30CALFTR-ND,SMCJ30CALFCT-ND,SMCJ30CALFDKR-ND",SMCJ30CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 30VWM 48.4VC DO214AB,"45,693",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,-,30V,33.3V,48.4V,31A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ30CA/762401
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ26CALFTR-ND,SMCJ26CALFCT-ND,SMCJ26CALFDKR-ND",SMCJ26CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 26VWM 42.1VC DO214AB,"36,580",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,-,26V,28.9V,42.1V,35.7A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ26CA/762397
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ15CALFTR-ND,SMCJ15CALFCT-ND,SMCJ15CALFDKR-ND",SMCJ15CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 15VWM 24.4VC DO214AB,"33,094",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,-,15V,16.7V,24.4V,61.5A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ15CA/762383
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ40CALFTR-ND,SMCJ40CALFCT-ND,SMCJ40CALFDKR-ND",SMCJ40CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 40VWM 64.5VC DO214AB,"31,923",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,-,40V,44.4V,64.5V,23.3A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ40CA/762407
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ12CALFTR-ND,SMCJ12CALFCT-ND,SMCJ12CALFDKR-ND",SMCJ12CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 12VWM 19.9VC DO214AB,"31,683",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,-,12V,13.3V,19.9V,75.4A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ12CA/762377
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ75CALFTR-ND,SMCJ75CALFCT-ND,SMCJ75CALFDKR-ND",SMCJ75CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 75VWM 121VC DO214AB,"27,510",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,-,75V,83.3V,121V,12.4A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ75CA/762425
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ48CALFTR-ND,SMCJ48CALFCT-ND,SMCJ48CALFDKR-ND",SMCJ48CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 48VWM 77.4VC DO214AB,"26,902",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,-,48V,53.3V,77.4V,19.4A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ48CA/762411
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ16CALFTR-ND,SMCJ16CALFCT-ND,SMCJ16CALFDKR-ND",SMCJ16CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 16VWM 26VC DO214AB,"20,218",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,-,16V,17.8V,26V,57.7A,1500W (1.5kW),No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ16CA/762385
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_smcj_datasheet.pdf?assetguid=37388813-0d6d-4329-969b-1aa8b7614ac1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8885/MFG_18%7EDO214AB%28SMCJ%29%7E%7E2.jpg,"SMCJ22CALFTR-ND,SMCJ22CALFCT-ND,SMCJ22CALFDKR-ND",SMCJ22CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 22VWM 35.5VC DO214AB,"12,671",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMCJ,Active,Zener,-,22V,24.4V,35.5V,42.3A,1500W (1.5kW),Yes,General Purpose,-,-55°C ~ 150°C,Surface Mount,"DO-214AB, SMC",DO-214AB (SMCJ),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMCJ22CA/762393
https://www.onsemi.com/pdf/datasheet/nup4114-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7179/MFG_488%7E318G-02%7EDT%2CSN%7E6.jpg,"NUP4114HMR6T1GOSTR-ND,NUP4114HMR6T1GOSCT-ND,NUP4114HMR6T1GOSDKR-ND",NUP4114HMR6T1G,onsemi,onsemi,TVS DIODE 5.5VWM 10VC 6TSOP,"12,451",0.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Steering (Rail to Rail),4,5.5V (Max),5.5V,10V,8A (8/20µs),-,Yes,"Ethernet, HDMI",0.6pF @ 1MHz,-40°C ~ 125°C (TJ),Surface Mount,"SOT-23-6 Thin, TSOT-23-6",6-TSOP,-,-,-,https://www.digikey.com/en/products/detail/onsemi/NUP4114HMR6T1G/1961292
