Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Bidirectional Channels","Voltage - Reverse Standoff (Typ)","Voltage - Breakdown (Min)","Voltage - Clamping (Max) @ Ipp","Current - Peak Pulse (10/1000µs)","Power - Peak Pulse","Power Line Protection","Applications","Capacitance @ Frequency","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Unidirectional Channels","Grade","Qualification","URL"
"https://rocelec.widen.net/view/pdf/tjbqcqplld/ONSMS17906-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-P6KE39AG-ND","P6KE39AG","onsemi","Rochester Electronics, LLC","TVS DIODE 33.3VWM 53.9VC AXIAL","11,970","0.12","0","2427","Bulk","-","Active","Zener","-","33.3V","37.1V","53.9V","11.2A (8/20µs)","600W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Through Hole","T-18, Axial","Axial","1","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/P6KE39AG/12599204"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/973/1PMTxxAT1G%2CT3G_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/488%7E457-04%7ERM%2CSN%7E2.jpg","1PMT28AT1GOS-ND,2156-1PMT28AT1G-ND","1PMT28AT1G","onsemi","onsemi,Rochester Electronics, LLC","TVS DIODE 28VWM 45.4VC POWERMITE","0","0.12","0","2427","Tape & Reel (TR),Bulk","-","Obsolete","Zener","-","28V","31.1V","45.4V","-","1000W (1kW)","No","General Purpose","-","-55°C ~ 150°C (TJ)","Surface Mount","DO-216AA","Powermite","1","-","-","https://www.digikey.com/en/products/detail/onsemi/1PMT28AT1G/920458"
"https://rocelec.widen.net/view/pdf/aqcaybcpcr/ONSMS15463-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3982/MFG_1V5KE220A.jpg","2156-1.5KE10CARL4-ND","1.5KE10CARL4","onsemi","Rochester Electronics, LLC","TRANS VOLTAGE SUPPRESSOR DIODE","9,000","0.12","0","2427","Bulk","*","Obsolete","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/1-5KE10CARL4/12093449"
"https://rocelec.widen.net/view/pdf/aqcaybcpcr/ONSMS15463-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3982/MFG_1V5KE220A.jpg","2156-1.5KE15CARL4-ND","1.5KE15CARL4","onsemi","Rochester Electronics, LLC","TRANS VOLTAGE SUPPRESSOR DIODE","9,000","0.12","0","2427","Bulk","*","Obsolete","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/1-5KE15CARL4/12094061"
"-","-","2156-MT30AT1G-ND","MT30AT1G","onsemi","Rochester Electronics, LLC","TVS DIODE 30VWM POWERMITE","9,000","0.12","0","2427","Bulk","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/MT30AT1G/12136760"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/987/SA5V0%28C%29A%7ESA170%28C%29A.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/640/P6KE47CA.jpg","SA43CAFS-ND,2156-SA43CA-OS-ND","SA43CA","onsemi","onsemi,Rochester Electronics, LLC","TVS DIODE 43VWM 69.4VC DO15","0","0.12","0","2427","Tape & Reel (TR),Bulk","-","Obsolete","Zener","1","43V","47.8V","69.4V","7.2A","500W","No","General Purpose","-","-","Through Hole","DO-204AC, DO-15, Axial","DO-15","-","-","-","https://www.digikey.com/en/products/detail/onsemi/SA43CA/1050517"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2583/NZQA5V6XV5T1%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4304/488%7E463B-01%7EXV5%7E5.JPG","NZQA6V2XV5T1OS-ND,2156-NZQA6V2XV5T1-ONTR-ND","NZQA6V2XV5T1","onsemi","onsemi,Rochester Electronics, LLC","TVS DIODE 4VWM 11.5VC SOT553","0","0.12","0","2427","Tape & Reel (TR),Bulk","-","Obsolete","Zener","-","4V","5.89V","11.5V","9A (8/20µs)","100W","No","General Purpose","80pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-553","SOT-553","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NZQA6V2XV5T1/661374"
"https://rocelec.widen.net/view/pdf/upzfaqx8w9/ONSMS15783-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-P6KE22CARL-ND","P6KE22CARL","onsemi","Rochester Electronics, LLC","TVS DIODE","8,000","0.12","0","2427","Bulk","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/P6KE22CARL/12127201"
"https://rocelec.widen.net/view/pdf/aqcaybcpcr/ONSMS15463-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3982/MFG_1V5KE220A.jpg","2156-1.5KE43CARL4-ND","1.5KE43CARL4","onsemi","Rochester Electronics, LLC","TRANS VOLTAGE SUPPRESSOR DIODE","7,500","0.12","0","2427","Bulk","*","Obsolete","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/1-5KE43CARL4/12094304"
"https://rocelec.widen.net/view/pdf/77il10uni2/ONSMS21675-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/MFG_2156_ES1J.jpg","2156-1SMB45CAT3G-ND","1SMB45CAT3G","onsemi","Rochester Electronics, LLC","TVS DIODE 45VWM 72.2VC SMB","6,002","0.12","0","2427","Bulk","-","Active","Zener","1","45V","50V","72.2V","8.3A","600W","No","General Purpose","200pF @ 1MHz","-65°C ~ 150°C (TJ)","Surface Mount","DO-214AA, SMB","SMB","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/1SMB45CAT3G/12597217"
"https://rocelec.widen.net/view/pdf/as1ilpbisz/ONSMS13385-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-P6KE68ARLG-ND","P6KE68ARLG","onsemi","Rochester Electronics, LLC","TVS DIODE 58.1VWM 92VC","5,244","0.12","0","2427","Bulk","-","Active","Zener","-","58.1V","64.6V","92V","6.5A (8/20µs)","600W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Through Hole","-","-","1","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/P6KE68ARLG/12617219"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/9/SA5.0A_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/810/MiniMosorb_Axial59AA.jpg","SA11ARLG-ND,2156-SA11ARLG-ND","SA11ARLG","onsemi","onsemi,Rochester Electronics, LLC","TVS DIODE 11VWM 18.2VC AXIAL","0","0.12","0","2427","Tape & Reel (TR),Bulk","MiniMosorb™","Obsolete","Zener","-","11V","12.2V","18.2V","27.4A","500W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Through Hole","DO-204AC, DO-15, Axial","Axial","1","-","-","https://www.digikey.com/en/products/detail/onsemi/SA11ARLG/1485181"
"https://rocelec.widen.net/view/pdf/dchceiqx9k/ONSMS21406-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-1SMA7.5AT3-ND","1SMA7.5AT3","onsemi","Rochester Electronics, LLC","TRANS VOLTAGE SUPPRESSOR DIODE","5,000","0.12","0","2427","Bulk","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/1SMA7-5AT3/12115914"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2583/NZQA5V6XV5T1%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4304/488%7E463B-01%7EXV5%7E5.JPG","NZQA6V8XV5T1OS-ND,2156-NZQA6V8XV5T1-ND","NZQA6V8XV5T1","onsemi","onsemi,Rochester Electronics, LLC","TVS DIODE 4.3VWM 12.5VC SOT553","0","0.12","0","2427","Tape & Reel (TR),Bulk","-","Obsolete","Zener","-","4.3V","6.46V","12.5V","8A (8/20µs)","100W","No","General Purpose","70pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-553","SOT-553","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NZQA6V8XV5T1/661372"
"-","-","2156-SMQA2000T1G-ND","SMQA2000T1G","onsemi","Rochester Electronics, LLC","TVS DIODE","3,000","0.12","0","2427","Bulk","*","Obsolete","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","-","-","-","-","-","https://www.digikey.com/en/products/detail/onsemi/SMQA2000T1G/11528511"
"https://www.onsemi.com/pdf/datasheet/nup412vp5-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2777/488%7E527AE%7E%7E5.JPG","NUP412VP5T5GOSTR-ND,2156-NUP412VP5T5G-OS-ND","NUP412VP5T5G","onsemi","onsemi,Rochester Electronics, LLC","TVS DIODE 9VWM SOT953","0","0.13","0","2342","Tape & Reel (TR),Bulk","-","Obsolete","Zener","-","9V","11.4V","-","-","18W","Yes","-","6.5pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-953","SOT-953","4","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/NUP412VP5T5G/1793089"
"https://www.onsemi.com/pdf/datasheet/esd8451-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/488%7E711AM%7E%7E2.jpg","2832-ESD8451N2T5GTR-ND,ESD8451N2T5G-ND","ESD8451N2T5G","onsemi","Flip Electronics,onsemi","TVS DIODE 3.3VWM 19VC 2XDFN","0","0.13","0","4000","Tape & Reel (TR),Tape & Reel (TR)","-","Obsolete","Zener","1","3.3V (Max)","5.5V","19V","16A (100ns)","-","No","General Purpose","0.2pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","2-XDFN","2-XDFN (1x0.6) (SOD-882)","-","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD8451N2T5G/5257581"
"https://www.onsemi.com/pdf/datasheet/mmqa-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6020/488%7E318F-05%7E%7E6.jpg","2832-SZMMQA15VT1G-488-ND,SZMMQA15VT1G-ND","SZMMQA15VT1G","onsemi","Flip Electronics,onsemi","TVS DIODE 11VWM 21.7VC SC74","0","0.13067","0","3000","Tape & Reel (TR),Tape & Reel (TR)","MMQA","Obsolete","Zener","-","11V (Max)","14.3V","21.7V","1.1A (8/20µs)","150W","No","-","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-74, SOT-457","SC-74","4","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMQA15VT1G/3063270"
"https://www.onsemi.com/pdf/datasheet/smf05-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4129/488%7E419A-02%7EDW%2CDF%2CSQ%7E5.jpg","2832-SZSMF05T2G-488-ND,SZSMF05T2G-ND","SZSMF05T2G","onsemi","Flip Electronics,onsemi","TVS DIODE 5VWM 12.5VC SC88A","0","0.13408","0","3000","Tape & Reel (TR),Tape & Reel (TR)","-","Obsolete","Zener","-","5V","6V","12.5V","12A (8/20µs)","200W","No","-","90pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","5-TSSOP, SC-70-5, SOT-353","SC-88A (SC-70-5/SOT-353)","4","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZSMF05T2G/5258233"
"https://www.onsemi.com/pdf/datasheet/esd11a3.3d-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/488%7E524AA%7E%7E3.jpg","2832-SZESD11A5.0DT5G-488-ND,SZESD11A5.0DT5G-ND","SZESD11A5.0DT5G","onsemi","Flip Electronics,onsemi","TVS DIODE 5VWM 9.5VC SOT1123","0","0.14","0","4000","Tape & Reel (TR),Tape & Reel (TR)","-","Obsolete","Zener","-","5V","6.2V","9.5V","1A (8/20µs)","-","No","-","20pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","SOT-1123","SOT-1123","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZESD11A5-0DT5G/5257460"
"https://www.onsemi.com/pdf/datasheet/esd7351-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E502-01%7E%7E2.jpg","2832-ESD7351XV2T5GTR-ND,ESD7351XV2T5G-ND","ESD7351XV2T5G","onsemi","Flip Electronics,onsemi","TVS DIODE 3.3VWM 10VC SOD523","0","0.14","0","4000","Tape & Reel (TR),Tape & Reel (TR)","-","Obsolete","Zener","-","3.3V (Max)","5V","10V","3A","36W","No","RF Antenna","0.43pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-79, SOD-523","SOD-523","1","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD7351XV2T5G/10321805"
"https://rocelec.widen.net/view/pdf/tjbqcqplld/ONSMS17906-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-P6KE75ARLG-ND","P6KE75ARLG","onsemi","Rochester Electronics, LLC","TVS DIODE 64.1VWM 103VC AXIAL","255,820","0.14","0","2184","Bulk","-","Active","Zener","-","64.1V","71.3V","103V","5.8A (8/20µs)","600W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Through Hole","T-18, Axial","Axial","1","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/P6KE75ARLG/12616302"
"https://rocelec.widen.net/view/pdf/wcabu26bin/ONSMS20315-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3775/MFG_FT7511L6X.jpg","2156-CM1218-05SE-ND","CM1218-05SE","onsemi","Rochester Electronics, LLC","TRANS VOLTAGE SUPPRESSOR DIODE","208,000","0.14","0","2184","Bulk","-","Active","Zener","-","6.1V","-","6.8V (Typ)","-","-","No","General Purpose","7pF @ 1MHz","-40°C ~ 85°C (TA)","Surface Mount","SOT-563, SOT-666","SOT-563","5","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/CM1218-05SE/12109018"
"https://rocelec.widen.net/view/pdf/12cl8jhy8f/ONSM-S-A0001810358-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-1SMA16CAT3G-ND","1SMA16CAT3G","onsemi","Rochester Electronics, LLC","TVS DIODE 16VWM 26VC 6TDFNEP","102,128","0.14","0","2184","Bulk","-","Active","Zener","1","16V","17.8V","26V","15.4A","400W","No","General Purpose","375pF @ 1MHz","-65°C ~ 150°C (TJ)","Surface Mount","6-WDFN Exposed Pad","6-TDFN-EP (3x3)","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/1SMA16CAT3G/12616350"
"https://www.onsemi.com/pdf/datasheet/pacdn042-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","2832-SZPACDN042Y3R-488-ND,SZPACDN042Y3R-ND","SZPACDN042Y3R","onsemi","Flip Electronics,onsemi","TVS DIODE 5.5VWM 8VC SOT233","0","0.14","0","5000","Tape & Reel (TR),Tape & Reel (TR)","-","Obsolete","Zener","-","5.5V (Min)","6.2V","8V","-","-","No","-","-","-40°C ~ 85°C (TA)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZPACDN042Y3R/5258226"
"https://rocelec.widen.net/view/pdf/12cl8jhy8f/ONSM-S-A0001810358-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-1SMA60CAT3G-ND","1SMA60CAT3G","onsemi","Rochester Electronics, LLC","TVS DIODE 60VWM 96.8VC SMA","62,197","0.14","0","2184","Bulk","-","Active","Zener","1","60V","66.7V","96.8V","4.1A","400W","No","General Purpose","110pF @ 1MHz","-65°C ~ 150°C (TJ)","Surface Mount","DO-214AC, SMA","SMA","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/1SMA60CAT3G/12612985"
"https://rocelec.widen.net/view/pdf/as1ilpbisz/ONSMS13385-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-P6KE100ARL-ND","P6KE100ARL","onsemi","Rochester Electronics, LLC","TVS DIODE 85.5VWM 137VC AXIAL","52,000","0.14","0","2184","Bulk","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/P6KE100ARL/12128371"
"https://rocelec.widen.net/view/pdf/77il10uni2/ONSMS21675-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/MFG_2156_ES1J.jpg","2156-1SMB20CAT3G-ND","1SMB20CAT3G","onsemi","Rochester Electronics, LLC","TVS DIODE 20VWM 32.4VC SMB","51,162","0.14","0","2184","Bulk","-","Active","Zener","1","20V","22.2V","32.4V","18.5A","600W","No","General Purpose","425pF @ 1MHz","-65°C ~ 150°C (TJ)","Surface Mount","DO-214AA, SMB","SMB","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/1SMB20CAT3G/12603757"
"https://rocelec.widen.net/view/pdf/sndf9sgy3b/ONSMS20314-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4122/MFG_TPD2E001IDRLRQ1.jpg","2156-CM1218-C4SE-ND","CM1218-C4SE","onsemi","Rochester Electronics, LLC","TRANS VOLTAGE SUPPRESSOR DIODE","40,000","0.14","0","2184","Bulk","-","Active","Zener","-","6.1V","-","6.8V","-","-","No","General Purpose","7pF @ 1MHz","-40°C ~ 85°C (TA)","Surface Mount","SOT-553","SOT-553","4","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/CM1218-C4SE/12110048"
"https://rocelec.widen.net/view/pdf/tjbqcqplld/ONSMS17906-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-P6KE27ARLG-ND","P6KE27ARLG","onsemi","Rochester Electronics, LLC","TVS DIODE 23.1VWM 37.5VC AXIAL","39,464","0.14","0","2184","Bulk","-","Active","Zener","-","23.1V","25.7V","37.5V","16A (8/20µs)","600W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Through Hole","T-18, Axial","Axial","1","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/P6KE27ARLG/12615298"
"https://rocelec.widen.net/view/pdf/as1ilpbisz/ONSMS13385-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-P6KE24AG-ND","P6KE24AG","onsemi","Rochester Electronics, LLC","TVS DIODE 20.5VWM 33.2VC","32,006","0.14","0","2184","Bulk","-","Active","Zener","-","20.5V","22.8V","33.2V","18A (8/20µs)","600W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Through Hole","-","-","1","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/P6KE24AG/12619723"
"https://rocelec.widen.net/view/pdf/as1ilpbisz/ONSMS13385-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-P6KE16ARLG-ND","P6KE16ARLG","onsemi","Rochester Electronics, LLC","TVS DIODE 13.6VWM 22.5VC","31,891","0.14","0","2184","Bulk","-","Active","Zener","-","13.6V","15.2V","22.5V","27A (8/20µs)","600W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Through Hole","-","-","1","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/P6KE16ARLG/12613251"
"https://rocelec.widen.net/view/pdf/wcabu26bin/ONSMS20315-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4202/MFG_DCG010-TL-E.jpg","2156-CM1218-02S7-ND","CM1218-02S7","onsemi","Rochester Electronics, LLC","TRANS VOLTAGE SUPPRESSOR DIODE","24,000","0.14","0","2184","Bulk","-","Active","Zener","-","6.1V","-","6.8V (Typ)","-","-","No","General Purpose","7pF @ 1MHz","-40°C ~ 85°C (TA)","Surface Mount","SC-70, SOT-323","SC-70-3","2","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/CM1218-02S7/12107256"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/9/P6KE6.8A_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5023/488%7E017AA-01%7E%7E2.jpg","2156-P6KE62AG-ON-ND,P6KE62AG-ND","P6KE62AG","onsemi","Rochester Electronics, LLC,onsemi","TVS DIODE 53VWM 85VC AXIAL","0","0.14","0","2184","Bulk,Bulk","-","Obsolete","Zener","-","53V","58.9V","85V","7.1A (8/20µs)","600W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Through Hole","T-18, Axial","Axial","1","-","-","https://www.digikey.com/en/products/detail/onsemi/P6KE62AG/1485086"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/9/P6KE6.8A_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5023/488%7E017AA-01%7E%7E2.jpg","P6KE22ARL-ND,2156-P6KE22ARL-ONTR-ND","P6KE22ARL","onsemi","onsemi,Rochester Electronics, LLC","TVS DIODE 18.8VWM 30.6VC AXIAL","0","0.14","0","2184","Tape & Reel (TR),Bulk","-","Obsolete","Zener","-","18.8V","20.9V","30.6V","20A (8/20µs)","600W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Through Hole","T-18, Axial","Axial","1","-","-","https://www.digikey.com/en/products/detail/onsemi/P6KE22ARL/1485065"
"https://rocelec.widen.net/view/pdf/3ryoii6v4m/ONSMS21680-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_ONSONSNUP4301MR6T1.jpg","2156-SZMMQA6V8T1-ND","SZMMQA6V8T1","onsemi","Rochester Electronics, LLC","TRANS VOLTAGE SUPPRESSOR DIODE","18,000","0.14","0","2184","Bulk","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/SZMMQA6V8T1/12138290"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-SZP6SMB15AT3-ND","SZP6SMB15AT3","onsemi","Rochester Electronics, LLC","TVS DIODE 12.8VWM 21.2VC SMB","17,000","0.14","0","2184","Bulk","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/SZP6SMB15AT3/12613434"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/9/P6KE6.8A_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/861/SurmeticP6KE_6.8A.jpg","P6KE16ARL-ND,2156-P6KE16ARL-ND","P6KE16ARL","onsemi","onsemi,Rochester Electronics, LLC","TVS ZENER UNIDIR 600W 16V AXIAL","0","0.14","0","2184","Tape & Reel (TR),Bulk","-","Obsolete","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","https://www.digikey.com/en/products/detail/onsemi/P6KE16ARL/1485057"
"https://rocelec.widen.net/view/pdf/bmzrfasimf/ONSM-S-A0001810247-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/MFG_2156_ES1J.jpg","2156-P6SMB82CAT3G-ND","P6SMB82CAT3G","onsemi","Rochester Electronics, LLC","TVS DIODE 70.1VWM 113VC SMB","15,888","0.14","0","2184","Bulk","P6SMB","Active","Zener","1","70.1V","77.9V","113V","5.3A","600W","No","General Purpose","130pF @ 1MHz","-65°C ~ 150°C (TJ)","Surface Mount","DO-214AA, SMB","SMB","-","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/P6SMB82CAT3G/12616311"
"https://rocelec.widen.net/view/pdf/eiyfdij3qn/ONSMS17908-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3471/MFG_SA13CA.jpg","2156-SA17ARLG-ND","SA17ARLG","onsemi","Rochester Electronics, LLC","TVS DIODE 17VWM 27.6VC AXIAL","14,869","0.14","0","2184","Bulk","MiniMosorb™","Active","Zener","-","17V","18.9V","27.6V","18.1A","500W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Through Hole","DO-204AC, DO-15, Axial","Axial","1","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/SA17ARLG/12599641"
"https://www.onsemi.com/pdf/datasheet/cspesd304-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3611/5-WLCSP.jpg","CSPESD304G-HST-ND,2156-CSPESD304G-HST-ONTR-ND","CSPESD304G-HST","onsemi","onsemi,Rochester Electronics, LLC","TVS DIODE 15VC 5CSP","0","0.14","0","2184","Tape & Reel (TR),Bulk","-","Obsolete","Zener","-","-","5.5V","15V","-","-","No","General Purpose","-","-40°C ~ 85°C (TA)","-","5-UFBGA, WLCSP","-","4","-","-","https://www.digikey.com/en/products/detail/onsemi/CSPESD304G-HST/2512487"
"https://rocelec.widen.net/view/pdf/as1ilpbisz/ONSMS13385-1.pdf?t.download=true&u=5oefqw","-","2156-P6KE27ARL-ND","P6KE27ARL","onsemi","Rochester Electronics, LLC","TVS DIODE 23.1VWM 48.3VC DO15","12,000","0.14","0","2184","Bulk","P6KE, TRANSIL™","Obsolete","Zener","-","23.1V","25.7V","48.3V","83A (8/20µs)","600W","No","General Purpose","1150pF @ 1MHz","-","Through Hole","DO-204AC, DO-15, Axial","DO-15","1","-","-","https://www.digikey.com/en/products/detail/rochester-electronics-llc/P6KE27ARL/11525187"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2580/P6KE6.8A%20Rev7.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5023/488%7E017AA-01%7E%7E2.jpg","2156-P6KE9.1AG-ON-ND,P6KE9.1AG-ND","P6KE9.1AG","onsemi","Rochester Electronics, LLC,onsemi","TVS DIODE 7.78VWM 13.4VC AXIAL","0","0.14","0","2184","Bulk,Bulk","-","Obsolete","Zener","-","7.78V","8.65V","13.4V","45A (8/20µs)","600W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Through Hole","T-18, Axial","Axial","1","-","-","https://www.digikey.com/en/products/detail/onsemi/P6KE9-1AG/1485100"
